date,ticker,open,high,low,close,volume,target,close_lag_1,close_lag_2,close_lag_3,close_lag_4,close_lag_5,sma_5,sma_10,sma_20,rolling_std_5,rolling_std_10,daily_return,return_5d,rsi_14,volume_ratio_5,close_to_sma20,day_of_week
2023-12-26,AAPL,193.6100006103516,193.88999938964844,192.8300018310547,193.0500030517578,28919300,193.1499938964844,193.6000061035156,194.67999267578125,194.8300018310547,196.94000244140625,195.88999938964844,194.62000122070313,195.73400268554687,193.83150100708008,0.005933751106564141,0.008196133516631659,-0.0028409247645565516,-0.014497913863594114,49.03193403992673,0.7036959531636668,0.9959681581617958,1
2023-12-27,AAPL,192.4900054931641,193.5,191.08999633789065,193.1499938964844,48087700,193.5800018310547,193.0500030517578,193.6000061035156,194.67999267578125,194.8300018310547,196.94000244140625,193.86199951171875,195.5780014038086,193.96900100708007,0.004460290299094367,0.007717938664126175,0.0005179530854488856,-0.019244483080827934,52.29151254825773,1.1295876866469254,0.9957776391776861,2
2023-12-28,AAPL,194.13999938964844,194.66000366210935,193.1699981689453,193.5800018310547,34049900,192.52999877929688,193.1499938964844,193.0500030517578,193.6000061035156,194.67999267578125,194.8300018310547,193.61199951171875,195.14000091552734,194.17950134277345,0.0030180635566152136,0.004933275424404044,0.002226290179438095,-0.006415849654838768,47.920430004672454,0.8745894169489505,0.9969126529444501,3
2023-12-29,AAPL,193.8999938964844,194.3999938964844,191.72999572753903,192.52999877929688,42628800,185.63999938964844,193.5800018310547,193.1499938964844,193.0500030517578,193.6000061035156,194.67999267578125,193.18200073242187,194.58200073242188,194.30850143432616,0.003499639642792424,0.004905377674992725,-0.005424129774904141,-0.011043733189701532,40.1851773360272,1.1170571541624195,0.9908470157409432,4
2024-01-02,AAPL,187.1499938964844,188.44000244140625,183.88999938964844,185.63999938964844,82488700,184.25,192.52999877929688,193.5800018310547,193.1499938964844,193.0500030517578,193.6000061035156,191.58999938964843,193.38899993896484,194.02850112915038,0.01566954450956888,0.011511298651532687,-0.03578662771169838,-0.04111573586217265,31.663451883264457,1.746351425048608,0.9567666518543152,1
2024-01-03,AAPL,184.22000122070312,185.8800048828125,183.42999267578125,184.25,58414500,181.91000366210935,185.63999938964844,192.52999877929688,193.5800018310547,193.1499938964844,193.0500030517578,189.8299987792969,192.225,193.76950149536134,0.01540321846825259,0.011492674241823332,-0.007487607165581278,-0.045584060671568505,24.387836308000473,1.0993824660405256,0.9508720339274381,2
2024-01-04,AAPL,182.1499938964844,183.08999633789065,180.8800048828125,181.91000366210935,71983600,181.17999267578125,184.25,185.63999938964844,192.52999877929688,193.5800018310547,193.1499938964844,187.58200073242188,190.7220001220703,193.19400177001953,0.01442348654828981,0.01090499737919263,-0.012700115809447188,-0.05819306543907499,8.867228163149534,1.2429588469620863,0.9415923993264409,3
2024-01-05,AAPL,181.9900054931641,182.75999450683597,180.1699981689453,181.17999267578125,62303300,185.55999755859372,181.91000366210935,184.25,185.63999938964844,192.52999877929688,193.5800018310547,185.10199890136718,189.35699920654298,192.63700103759766,0.01311327867850729,0.01091551552298719,-0.004013033761925855,-0.064056250841941,7.864613832855198,0.980169838861062,0.9405254011425339,4
2024-01-08,AAPL,182.08999633789065,185.6000061035156,181.5,185.55999755859372,59144500,185.13999938964844,181.17999267578125,181.91000366210935,184.25,185.63999938964844,192.52999877929688,183.70799865722657,188.44499969482422,192.2015007019043,0.021459626033057105,0.014728202829370443,0.024174881663950654,-0.036202156884097225,24.90597967962303,0.8845106070385775,0.9654451025665441,0
2024-01-09,AAPL,183.9199981689453,185.1499938964844,182.72999572753903,185.13999938964844,42841800,186.19000244140625,185.55999755859372,181.17999267578125,181.91000366210935,184.25,185.63999938964844,183.60799865722657,187.5989990234375,191.67300033569336,0.014334934618582144,0.014743516631202824,-0.002263409002323691,-0.002693385055181574,26.290265477195234,0.726901733597975,0.965915903989591,1
2024-01-10,AAPL,184.3500061035156,186.3999938964844,183.9199981689453,186.19000244140625,46792900,185.58999633789065,185.13999938964844,185.55999755859372,181.17999267578125,181.91000366210935,184.25,183.99599914550782,186.91299896240236,191.3235008239746,0.01392371995473188,0.015082776785275897,0.005671400319862574,0.010529185570725907,26.290265477195234,0.826536628723821,0.9731684902248816,2
2024-01-11,AAPL,186.5399932861328,187.0500030517578,183.6199951171875,185.58999633789065,49128400,185.9199981689453,186.19000244140625,185.13999938964844,185.55999755859372,181.17999267578125,181.91000366210935,184.73199768066405,186.15699920654296,190.86750030517578,0.011889065352612643,0.015018071190140444,-0.0032225473744457167,0.020229743288976865,28.166358149996043,0.9440111847735817,0.9723499078740645,3
2024-01-12,AAPL,186.05999755859372,186.7400054931641,185.19000244140625,185.9199981689453,40444700,183.6300048828125,185.58999633789065,186.19000244140625,185.13999938964844,185.55999755859372,181.17999267578125,185.67999877929688,185.39099884033203,190.2654998779297,0.011164850420011158,0.014998471843814106,0.0017781229460980263,0.026161859392754394,29.47518803551411,0.8484226919564023,0.977160853061788,4
2024-01-16,AAPL,182.16000366210935,184.25999450683597,180.92999267578125,183.6300048828125,65603000,182.67999267578125,185.9199981689453,185.58999633789065,186.19000244140625,185.13999938964844,185.55999755859372,185.29400024414062,184.5009994506836,189.54150009155273,0.0067287804528745766,0.015231488253709659,-0.012317089655153213,-0.010400909146228043,27.8935850884873,1.3398714435801036,0.9688116048153842,1
2024-01-17,AAPL,181.2700042724609,182.92999267578125,180.3000030517578,182.67999267578125,47317400,188.6300048828125,183.6300048828125,185.9199981689453,185.58999633789065,186.19000244140625,185.13999938964844,184.8019989013672,184.2049987792969,188.79699935913087,0.0068739088123729135,0.01066149620070525,-0.005173512943255187,-0.01328727839460464,27.40741183987521,0.9490569882673102,0.9676000852549896,2
2024-01-18,AAPL,186.08999633789065,189.13999938964844,185.8300018310547,188.6300048828125,78005800,191.55999755859372,182.67999267578125,183.6300048828125,185.9199981689453,185.58999633789065,186.19000244140625,185.28999938964844,184.64299926757812,188.43399963378906,0.017433342044871618,0.014877016604469988,0.032570683411353496,0.013104905791996524,42.15281015555453,1.390481188366602,1.0010401798476092,3
2024-01-19,AAPL,189.3300018310547,191.9499969482422,188.82000732421875,191.55999755859372,68741000,193.88999938964844,188.6300048828125,182.67999267578125,183.6300048828125,185.9199981689453,185.58999633789065,186.48399963378907,185.60799865722657,188.16499938964844,0.017846031879795752,0.014352036373340251,0.015533014896551123,0.03216768866051334,46.773159575074814,1.1452561527883434,1.0180426656389745,4
2024-01-22,AAPL,192.3000030517578,195.3300018310547,192.25999450683597,193.88999938964844,60133900,195.17999267578125,191.55999755859372,188.6300048828125,182.67999267578125,183.6300048828125,185.9199981689453,188.0779998779297,186.87899932861328,188.1179992675781,0.017766413316736278,0.014098382250321647,0.012163300588589943,0.04286790716005062,52.087168907320994,0.9401765659968024,1.0306828700312736,0
2024-01-23,AAPL,195.0200042724609,195.75,193.8300018310547,195.17999267578125,42355600,194.5,193.88999938964844,191.55999755859372,188.6300048828125,182.67999267578125,183.6300048828125,190.38799743652345,187.84099884033202,188.14299926757812,0.013771068013309188,0.012734552887124932,0.006653222395139657,0.06289815109649233,67.67973314677444,0.7141303581779623,1.0374023664744234,1
2024-01-24,AAPL,195.4199981689453,196.3800048828125,194.33999633789065,194.5,53631300,194.1699981689453,195.17999267578125,193.88999938964844,191.55999755859372,188.6300048828125,182.67999267578125,192.7519989013672,188.7769989013672,188.18799896240233,0.013244246406402796,0.01281895533298031,-0.0034839261261312426,0.06470334901532859,69.50893106076103,0.8853918345838248,1.0335409328565035,2
2024-01-25,AAPL,195.22000122070312,196.2700042724609,193.1100006103516,194.1699981689453,54822100,192.4199981689453,194.5,195.17999267578125,193.88999938964844,191.55999755859372,188.6300048828125,193.85999755859376,189.5749984741211,188.2439987182617,0.008341713874859293,0.012987817899268617,-0.0016966675118492702,0.029369629129652797,75.2678933646981,0.9800725032795953,1.0314804163268592,3
2024-01-26,AAPL,194.2700042724609,194.75999450683597,191.94000244140625,192.4199981689453,44594000,191.72999572753903,194.1699981689453,194.5,195.17999267578125,193.88999938964844,191.55999755859372,194.03199768066406,190.25799865722655,188.20749893188477,0.008428849239870435,0.013479250113231294,-0.009012720896651283,0.004489458244477884,72.2310111779019,0.8725550008628891,1.0223822071966702,4
2024-01-29,AAPL,192.00999450683597,192.1999969482422,189.5800018310547,191.72999572753903,47145600,188.0399932861328,192.4199981689453,194.1699981689453,194.5,195.17999267578125,193.88999938964844,193.5999969482422,190.83899841308593,188.114998626709,0.005670364123694873,0.013669677853976991,-0.003585918553020928,-0.011140356227288373,64.28901078009196,0.971879450139065,1.0192169530724318,0
2024-01-30,AAPL,190.94000244140625,191.8000030517578,187.47000122070312,188.0399932861328,55859400,184.3999938964844,191.72999572753903,192.4199981689453,194.1699981689453,194.5,195.17999267578125,192.1719970703125,191.27999725341797,187.89049835205077,0.007164761470048846,0.014679883136956782,-0.01924582758897031,-0.03658161521457215,55.832646913319586,1.090780637088346,1.0007956492499261,1
2024-01-31,AAPL,187.0399932861328,187.1000061035156,184.3500061035156,184.3999938964844,55467800,186.8600006103516,188.0399932861328,191.72999572753903,192.4199981689453,194.1699981689453,194.5,190.15199584960936,191.45199737548828,187.82849807739257,0.008402821397715416,0.016115738862132502,-0.01935758093816553,-0.05192805194609562,46.739512297077695,1.0754204620671926,0.9817466240959054,2
2024-02-01,AAPL,183.9900054931641,186.9499969482422,183.82000732421875,186.8600006103516,64885400,185.8500061035156,184.3999938964844,188.0399932861328,191.72999572753903,192.4199981689453,194.1699981689453,188.68999633789062,191.27499694824218,187.95899810791016,0.013513692724373545,0.012728461818958238,0.013340600842146166,-0.03764741014331863,52.16650241740553,1.210764457242747,0.9941529934261109,3
2024-02-02,AAPL,179.86000061035156,187.3300018310547,179.25,185.8500061035156,102518000,187.67999267578125,186.8600006103516,184.3999938964844,188.0399932861328,191.72999572753903,192.4199981689453,187.3759979248047,190.70399780273436,188.15599822998047,0.01351386772997931,0.011381382270260506,-0.0054050867148506265,-0.03414401895826469,49.88330768154465,1.572959301722556,0.9877442539799008,4
2024-02-05,AAPL,188.1499938964844,189.25,185.83999633789065,187.67999267578125,69668800,189.3000030517578,185.8500061035156,186.8600006103516,184.3999938964844,188.0399932861328,191.72999572753903,186.5659973144531,190.08299713134767,188.48099822998046,0.015512527729186387,0.011058260254706506,0.009846577950857638,-0.02112347124605951,56.85741273346774,0.9998409870969927,0.9957502052635469,0
2024-02-06,AAPL,186.8600006103516,189.30999755859372,186.7700042724609,189.3000030517578,43490800,189.41000366210935,187.67999267578125,185.8500061035156,186.8600006103516,184.3999938964844,188.0399932861328,186.81799926757813,189.4949981689453,188.66799850463866,0.013632744139493449,0.011269716259686544,0.0086317691773099,0.006700754151313326,60.96028318698534,0.6471252039991572,1.0033498237757772,1
2024-02-07,AAPL,190.63999938964844,191.0500030517578,188.6100006103516,189.41000366210935,53439000,188.32000732421875,189.3000030517578,187.67999267578125,185.8500061035156,186.8600006103516,184.3999938964844,187.82000122070312,188.98599853515626,188.88149871826172,0.00763611980662278,0.011323381680192453,0.0005810914346444651,0.02716925125516756,51.60098367884859,0.7999802396392836,1.0027980768229499,2
2024-02-08,AAPL,189.38999938964844,189.5399932861328,187.3500061035156,188.32000732421875,40962000,188.8500061035156,189.41000366210935,189.3000030517578,187.67999267578125,185.8500061035156,186.8600006103516,188.11200256347655,188.4009994506836,188.98799896240234,0.007443969524633816,0.011360448834438965,-0.005754692554861274,0.007813372091931114,42.806412488904925,0.6605099481228308,0.9964654282713661,3
2024-02-09,AAPL,188.6499938964844,189.9900054931641,188.0,188.8500061035156,45155200,187.1499938964844,188.32000732421875,189.41000366210935,189.3000030517578,187.67999267578125,185.8500061035156,188.71200256347657,188.04400024414062,189.1509994506836,0.0063417703213353785,0.011279842900116386,0.0028143519471321987,0.01614204951023268,37.8378457992274,0.8933988298317715,0.9984087139478929,4
2024-02-12,AAPL,188.4199981689453,188.6699981689453,186.7899932861328,187.1499938964844,41781900,185.0399932861328,188.8500061035156,188.32000732421875,189.41000366210935,189.3000030517578,187.67999267578125,188.6060028076172,187.58600006103515,189.21249923706054,0.006989756238465149,0.011502234506639232,-0.009001917670573678,-0.002823949275256088,30.99858749718365,0.92919326652401,0.9890995291067316,0
2024-02-13,AAPL,185.7700042724609,186.2100067138672,183.50999450683597,185.0399932861328,56529500,184.1499938964844,187.1499938964844,188.8500061035156,188.32000732421875,189.41000366210935,189.3000030517578,187.75400085449218,187.28600006103517,189.28299865722656,0.006063153754714822,0.010427605773912297,-0.01127438246948953,-0.02250401319042894,29.033684975173998,1.1882555673828634,0.9775838009689533,1
2024-02-14,AAPL,185.32000732421875,185.52999877929688,182.44000244140625,184.1499938964844,54630500,183.8600006103516,185.0399932861328,187.1499938964844,188.8500061035156,188.32000732421875,189.41000366210935,186.70199890136718,187.26100006103516,189.35649871826172,0.005367057766434982,0.008506190932520788,-0.004809767736384307,-0.02777049608746296,28.33045031227043,1.142614943334096,0.9725042189889457,2
2024-02-15,AAPL,183.5500030517578,184.4900054931641,181.3500061035156,183.8600006103516,65434500,182.30999755859372,184.1499938964844,185.0399932861328,187.1499938964844,188.8500061035156,188.32000732421875,185.80999755859375,186.96100006103515,189.11799850463868,0.005655740612473623,0.007074069154364618,-0.0015747667431138535,-0.023683127338608556,30.240082845488928,1.2414924813570745,0.972197263423565,3
2024-02-16,AAPL,183.4199981689453,184.8500061035156,181.6699981689453,182.30999755859372,49701400,181.55999755859372,183.8600006103516,184.1499938964844,185.0399932861328,187.1499938964844,188.8500061035156,184.5019958496094,186.60699920654298,188.65549850463867,0.003825980735275182,0.00731569059698886,-0.008430343993323208,-0.034630703381269945,29.085265582154477,0.9269958198702019,0.9663646117057705,4
2024-02-20,AAPL,181.7899932861328,182.42999267578125,180.0,181.55999755859372,53665600,182.32000732421875,182.30999755859372,183.8600006103516,184.1499938964844,185.0399932861328,187.1499938964844,183.38399658203124,185.99499969482423,188.03899841308595,0.0038168786558029355,0.006047787776984802,-0.004113872031395016,-0.0298690703724126,33.45251501135827,0.9584460720491925,0.9655443769155848,1
2024-02-21,AAPL,181.94000244140625,182.88999938964844,180.66000366210935,182.32000732421875,41529700,184.3699951171875,181.55999755859372,182.30999755859372,183.8600006103516,184.1499938964844,185.0399932861328,182.83999938964843,185.2970001220703,187.3959991455078,0.004681378702698858,0.005174061203192095,0.004185997884141646,-0.014699449095353478,43.772499844671046,0.7836925110308396,0.9729130192510264,2
2024-02-22,AAPL,183.47999572753903,184.9600067138672,182.4600067138672,184.3699951171875,52292200,182.5200042724609,182.32000732421875,181.55999755859372,182.30999755859372,183.8600006103516,184.1499938964844,182.88399963378907,184.79299926757812,186.88949890136718,0.0076498150711164035,0.006955156120500012,0.011243899246467626,0.0011946849198745113,42.35725439100164,0.9955738902169419,0.9865187514601376,3
2024-02-23,AAPL,185.00999450683597,185.0399932861328,182.22999572753903,182.5200042724609,45119700,181.16000366210935,184.3699951171875,182.32000732421875,181.55999755859372,182.30999755859372,183.8600006103516,182.61600036621093,184.21299896240234,186.30699920654297,0.00897783433808041,0.007289551946933457,-0.010034121026855414,-0.007288134088123344,40.28019892555969,0.9310379408737453,0.9796733619766816,4
2024-02-26,AAPL,182.2400054931641,182.75999450683597,180.6499938964844,181.16000366210935,40867400,182.6300048828125,182.5200042724609,184.3699951171875,182.32000732421875,181.55999755859372,182.30999755859372,182.38600158691403,183.44399871826172,185.74399948120117,0.00879579771948286,0.007084129640144152,-0.007451241390074692,-0.00630790363602951,30.432210142604504,0.8752001288362845,0.9753208941774952,0
2024-02-27,AAPL,181.1000061035156,183.9199981689453,179.55999755859375,182.6300048828125,54318900,181.4199981689453,181.16000366210935,182.5200042724609,184.3699951171875,182.32000732421875,181.55999755859372,182.6000030517578,182.99199981689452,185.28899993896485,0.00946907483951227,0.007806132764386129,0.008114380608232441,0.005893409003122851,29.800119963142293,1.1600262078974783,0.9856494715982695,1
2024-02-28,AAPL,182.50999450683597,183.1199951171875,180.1300048828125,181.4199981689453,48953900,180.75,182.6300048828125,181.16000366210935,182.5200042724609,184.3699951171875,182.32000732421875,182.4200012207031,182.63000030517577,184.95800018310547,0.009846983637047318,0.0073446429057909355,-0.006625454095802064,-0.004936425620436502,27.314011311086176,1.0133196937637885,0.9808713220803772,2
2024-02-29,AAPL,181.2700042724609,182.57000732421875,179.52999877929688,180.75,136682600,179.66000366210938,181.4199981689453,182.6300048828125,181.16000366210935,182.5200042724609,184.3699951171875,181.6960021972656,182.29000091552734,184.77550048828124,0.007107176501874276,0.007304704053125199,-0.003693077806788292,-0.01963440480044809,27.981366349359718,2.096728717488514,0.9782141004752058,3
2024-03-01,AAPL,179.5500030517578,180.52999877929688,177.3800048828125,179.66000366210938,73488000,175.10000610351562,180.75,181.4199981689453,182.6300048828125,181.16000366210935,182.5200042724609,181.1240020751953,181.87000122070313,184.41550064086914,0.0064431473585678046,0.007421824295755166,-0.00603040850838521,-0.01566951864674626,24.112669179137526,1.0370556020307595,0.9742131384713663,4
2024-03-04,AAPL,176.14999389648438,176.89999389648438,173.7899932861328,175.10000610351562,81510100,170.1199951171875,179.66000366210938,180.75,181.4199981689453,182.6300048828125,181.16000366210935,179.91200256347656,181.1490020751953,183.87800064086915,0.012020276797517672,0.010342702184569483,-0.025381261636673647,-0.033451078803776846,20.766626983422015,1.0318948939558708,0.9522618556501614,0
2024-03-05,AAPL,170.75999450683594,172.0399932861328,169.6199951171875,170.1199951171875,95132400,169.1199951171875,175.10000610351562,179.66000366210938,180.75,181.4199981689453,182.6300048828125,177.41000061035157,180.0050018310547,183.00000076293946,0.011855371489770011,0.012918355604633322,-0.028440952671264008,-0.06849920293027567,18.2282775046548,1.0915512188853218,0.9296174557811238,1
2024-03-06,AAPL,171.05999755859375,171.24000549316406,168.67999267578125,169.1199951171875,68587700,169.0,170.1199951171875,175.10000610351562,179.66000366210938,180.75,181.4199981689453,174.95,178.68500061035155,181.99100036621093,0.011976210383432264,0.012381928535451715,-0.005878203789690617,-0.0677984961740743,18.14327869319041,0.7530476450634255,0.9292766937753857,2
2024-03-07,AAPL,169.14999389648438,170.72999572753906,168.49000549316406,169.0,71765100,170.72999572753906,169.1199951171875,170.1199951171875,175.10000610351562,179.66000366210938,180.75,172.6,177.14800109863282,180.97050018310546,0.012665451645384277,0.010864143833914036,-0.0007095264939214196,-0.06500691562932226,18.27497486730013,0.9189266224701543,0.933853859214658,3
2024-03-08,AAPL,169.0,173.6999969482422,168.94000244140625,170.72999572753906,76114600,172.75,169.0,169.1199951171875,170.1199951171875,175.10000610351562,179.66000366210938,170.81399841308593,175.96900024414063,180.09099960327148,0.016503563966321418,0.012357929210575545,0.010236661109698675,-0.04970504148138155,25.466088297991476,0.9681084093786496,0.9480207012213043,4
2024-03-11,AAPL,172.94000244140625,174.3800048828125,172.0500030517578,172.75,60139500,173.22999572753906,170.72999572753906,169.0,169.1199951171875,170.1199951171875,175.10000610351562,170.3439971923828,175.12799987792968,179.2859992980957,0.016241345211418474,0.013645258975959501,0.01183157220764297,-0.013420936731014965,32.28789849559489,0.8088934906801621,0.9635442849766065,0
2024-03-12,AAPL,173.14999389648438,174.02999877929688,171.00999450683594,173.22999572753906,59825400,171.1300048828125,172.75,170.72999572753906,169.0,169.1199951171875,170.1199951171875,170.96599731445312,174.18799896240233,178.58999938964843,0.00743091117392157,0.013186960667657828,0.002778557033511264,0.01828121737370858,31.51683897714534,0.8891149868784893,0.9699871007311284,1
2024-03-13,AAPL,172.77000427246094,173.19000244140625,170.75999450683594,171.1300048828125,52488700,173.0,173.22999572753906,172.75,170.72999572753906,169.0,169.1199951171875,171.3679992675781,173.15899963378905,177.8944999694824,0.009631782661084278,0.0133667419673852,-0.012122559005482425,0.011885110120966047,23.133119396385766,0.8192826034633303,0.9619746811293752,2
2024-03-14,AAPL,172.91000366210938,174.30999755859375,172.0500030517578,173.0,72913500,172.6199951171875,171.1300048828125,173.22999572753906,172.75,170.72999572753906,169.0,172.16799926757812,172.38399963378907,177.3370002746582,0.010086866411448622,0.014377024789533963,0.010927336316434166,0.023668639053254337,30.697468066977905,1.1340225586713022,0.9755437372463666,3
2024-03-15,AAPL,171.1699981689453,172.6199951171875,170.2899932861328,172.6199951171875,121664700,173.72000122070312,173.0,171.1300048828125,173.22999572753906,172.75,170.72999572753906,172.5459991455078,171.67999877929688,176.775,0.009921242513066987,0.014376245569214421,-0.002196560016257232,0.011070107403180707,31.96788178558826,1.6574136083031497,0.9764955175629331,4
2024-03-18,AAPL,175.57000732421875,177.7100067138672,173.52000427246094,173.72000122070312,75604200,176.0800018310547,172.6199951171875,173.0,171.1300048828125,173.22999572753906,172.75,172.73999938964843,171.54199829101563,176.34550018310546,0.008844240821947782,0.012485769878718076,0.006372414173507979,0.005615057717528904,30.888021031077926,0.988299239339445,0.9851116191812312,0
2024-03-19,AAPL,174.33999633789062,176.61000061035156,173.02999877929688,176.0800018310547,55215200,178.6699981689453,173.72000122070312,172.6199951171875,173.0,171.1300048828125,173.22999572753906,173.31000061035155,172.13799896240235,176.0715003967285,0.010505540825090842,0.008580507998364347,0.013585082856137465,0.016452151323713027,39.0842228058465,0.7305795420474359,1.0000482839886469,1
2024-03-20,AAPL,175.72000122070312,178.6699981689453,175.08999633789062,178.6699981689453,53423100,171.3699951171875,176.0800018310547,173.72000122070312,172.6199951171875,173.0,171.1300048828125,174.81799926757813,173.09299926757814,175.88899993896484,0.006875429905139882,0.008554783740015351,0.014709202129471022,0.04406003080112164,46.05761438745887,0.705123822431034,1.0158110980842776,2
2024-03-21,AAPL,177.0500030517578,177.49000549316406,170.83999633789062,171.3699951171875,106181300,172.27999877929688,178.6699981689453,176.0800018310547,173.72000122070312,172.6199951171875,173.0,174.49199829101562,173.3299987792969,175.23899993896484,0.022921663210991792,0.017033428369058055,-0.04085746418856029,-0.009421993542268803,37.281360115890024,1.28833126864739,0.9779215538600146,3
2024-03-22,AAPL,171.75999450683594,173.0500030517578,170.05999755859375,172.27999877929688,71106600,170.85000610351562,171.3699951171875,178.6699981689453,176.0800018310547,173.72000122070312,172.6199951171875,174.4239990234375,173.48499908447266,174.72699966430665,0.023124110536647556,0.01682346445098583,0.005310169154682409,-0.001969623146263033,45.12783848251513,0.9834110769108213,0.9859952904261444,4
2024-03-25,AAPL,170.57000732421875,171.94000244140625,169.4499969482422,170.85000610351562,54288300,169.7100067138672,172.27999877929688,171.3699951171875,178.6699981689453,176.0800018310547,173.72000122070312,173.85,173.2949996948242,174.21149978637695,0.023016082928995134,0.016590711445951523,-0.0083003986876804,-0.016520809906864442,51.43759638163944,0.7978540009317651,0.9807045247473142,0
2024-03-26,AAPL,170.0,171.4199981689453,169.5800018310547,169.7100067138672,57388400,173.30999755859375,170.85000610351562,172.27999877929688,171.3699951171875,178.6699981689453,176.0800018310547,172.5760009765625,172.94300079345703,173.56549987792968,0.02104058185331701,0.01662201348377392,-0.006672515943357493,-0.03617670973958409,51.15552678717113,0.8380616476584878,0.977786523434818,1
2024-03-27,AAPL,170.41000366210938,173.60000610351562,170.11000061035156,173.30999755859375,60273300,171.47999572753906,169.7100067138672,170.85000610351562,172.27999877929688,171.3699951171875,178.6699981689453,171.50400085449218,173.16100006103517,173.1599998474121,0.02285353735940151,0.017659828030605503,0.021212602099510702,-0.029999444032474343,57.42847404636445,0.8629261028084294,1.000866237649075,2
2024-03-28,AAPL,171.75,172.22999572753906,170.50999450683594,171.47999572753906,65672700,170.02999877929688,173.30999755859375,169.7100067138672,170.85000610351562,172.27999877929688,171.3699951171875,171.5260009765625,173.00899963378907,172.69649963378907,0.013256038912294153,0.017680169819907297,-0.010559124440792766,0.0006418895575992511,51.288217755766986,1.0635968144261008,0.9929558276581768,3
